pid,eval_time,risk,dataset
91,19.0,8.019776529077927e-05,Rossi
91,28.0,0.00014724713280922508,Rossi
91,39.0,0.0002616293254357194,Rossi
91,48.7,0.0004881838110567527,Rossi
94,8.3,2.883773049688898e-05,Rossi
94,19.0,0.06205191437361057,Rossi
94,28.0,0.0761326965425454,Rossi
94,39.0,0.08547126739731747,Rossi
94,48.7,0.09531050974145328,Rossi
95,8.3,0.03056611306965351,Rossi
95,19.0,0.042193320338053564,Rossi
95,28.0,0.04792324139019433,Rossi
95,39.0,0.051544801372837346,Rossi
95,48.7,0.057240133374501845,Rossi
102,8.3,0.05829877406358719,Rossi
102,19.0,0.06248385773183762,Rossi
102,28.0,0.12055439638824195,Rossi
102,39.0,0.9450961897305153,Rossi
102,48.7,0.9986224023659687,Rossi
105,8.3,2.883773049688898e-05,Rossi
105,19.0,8.019776529077927e-05,Rossi
105,28.0,0.00014724713280922508,Rossi
105,39.0,0.0002616293254357194,Rossi
105,48.7,0.0004881838110567527,Rossi
109,8.3,2.883773049688898e-05,Rossi
109,19.0,8.019776529077927e-05,Rossi
109,28.0,0.00014724713280922508,Rossi
109,39.0,0.0002616293254357194,Rossi
109,48.7,0.0004881838110567527,Rossi
111,8.3,2.883773049688898e-05,Rossi
111,19.0,8.019776529077927e-05,Rossi
111,28.0,0.00014724713280922508,Rossi
111,39.0,0.7608525083207773,Rossi
111,48.7,0.7616016716893812,Rossi
114,8.3,2.883773049688898e-05,Rossi
114,19.0,8.019776529077927e-05,Rossi
114,28.0,0.00014724713280922508,Rossi
114,39.0,0.03632606612122313,Rossi
114,48.7,0.05884381382999193,Rossi
117,8.3,2.883773049688898e-05,Rossi
117,19.0,8.019776529077927e-05,Rossi
117,28.0,0.051700739381780436,Rossi
117,39.0,0.06721404779756412,Rossi
117,48.7,0.08053453416557366,Rossi
118,8.3,0.44187748432159424,Rossi
118,19.0,0.5231968290247604,Rossi
118,28.0,0.5772404951738582,Rossi
118,39.0,0.6316846894417392,Rossi
118,48.7,0.6844522638287251,Rossi
125,8.3,2.883773049688898e-05,Rossi
125,19.0,8.019776529077927e-05,Rossi
125,28.0,0.00014724713280922508,Rossi
125,39.0,0.0002616293254357194,Rossi
125,48.7,0.0004881838110567527,Rossi
127,8.3,2.883773049688898e-05,Rossi
127,19.0,8.019776529077927e-05,Rossi
127,28.0,0.00014724713280922508,Rossi
127,39.0,0.0002616293254357194,Rossi
127,48.7,0.0004881838110567527,Rossi
132,8.3,2.883773049688898e-05,Rossi
132,19.0,0.10247199247368621,Rossi
132,28.0,0.11391862816144094,Rossi
132,39.0,0.14417081452950176,Rossi
132,48.7,0.1538695496095065,Rossi
133,8.3,2.883773049688898e-05,Rossi
133,19.0,8.019776529077927e-05,Rossi
133,28.0,0.00014724713280922508,Rossi
133,39.0,0.0002616293254357194,Rossi
133,48.7,0.0004881838110567527,Rossi
138,8.3,0.09170138835906982,Rossi
138,19.0,0.11234724787149308,Rossi
138,28.0,0.13817337377220618,Rossi
138,39.0,0.14957898375031864,Rossi
138,48.7,0.15999001095855703,Rossi
141,8.3,0.3150235116481781,Rossi
141,19.0,0.3844223633048489,Rossi
141,28.0,0.41860747199529613,Rossi
141,39.0,0.4454000391769307,Rossi
141,48.7,0.8499382303145253,Rossi
142,8.3,0.0072052874602377415,Rossi
142,19.0,0.011891216175987651,Rossi
142,28.0,0.01568971494148763,Rossi
142,39.0,0.01935658170662813,Rossi
142,48.7,0.023984477128000226,Rossi
146,8.3,0.05989724397659302,Rossi
146,19.0,0.06783792319082482,Rossi
146,28.0,0.07104758610730733,Rossi
146,39.0,0.07407265367525395,Rossi
146,48.7,0.07790560082633036,Rossi
149,8.3,2.883773049688898e-05,Rossi
149,19.0,8.019776529077927e-05,Rossi
149,28.0,0.00014724713280922508,Rossi
149,39.0,0.0002616293254357194,Rossi
149,48.7,0.005146540430634783,Rossi
153,8.3,0.018549824133515358,Rossi
153,19.0,0.09851298444015266,Rossi
153,28.0,0.10174431925316707,Rossi
153,39.0,0.1238762780067868,Rossi
153,48.7,0.1274750218448195,Rossi
154,8.3,0.16382649540901184,Rossi
154,19.0,0.16948520358652885,Rossi
154,28.0,0.5766494068720667,Rossi
154,39.0,0.7761103873315207,Rossi
154,48.7,0.7820879887934485,Rossi
155,8.3,0.05355450510978699,Rossi
155,19.0,0.05801129733374133,Rossi
155,28.0,0.06217382555450901,Rossi
155,39.0,0.06552030065053793,Rossi
155,48.7,0.06880169529307778,Rossi
158,8.3,2.883773049688898e-05,Rossi
158,19.0,0.004469523924160224,Rossi
158,28.0,0.005653487781573374,Rossi
158,39.0,0.006999197054334938,Rossi
158,48.7,0.008721663351552222,Rossi
169,8.3,2.883773049688898e-05,Rossi
169,19.0,8.019776529077927e-05,Rossi
169,28.0,0.00014724713280922508,Rossi
169,39.0,0.29012119416602433,Rossi
169,48.7,0.30510464137255877,Rossi
173,8.3,2.883773049688898e-05,Rossi
173,19.0,0.07746439284849127,Rossi
173,28.0,0.9407397413825498,Rossi
173,39.0,0.9979853608210921,Rossi
173,48.7,0.9999693736038194,Rossi
174,8.3,2.883773049688898e-05,Rossi
174,19.0,0.5281112381404991,Rossi
174,28.0,0.9870103300014421,Rossi
174,39.0,0.999894921062418,Rossi
174,48.7,0.9999995501649704,Rossi
177,8.3,0.0006368404719978571,Rossi
177,19.0,0.001156903480297955,Rossi
177,28.0,0.0030105406130426227,Rossi
177,39.0,0.0047315353343420075,Rossi
177,48.7,0.006278297540635469,Rossi
181,8.3,2.883773049688898e-05,Rossi
181,19.0,0.08908021337010974,Rossi
181,28.0,0.9755511017346334,Rossi
181,39.0,0.9998345359739874,Rossi
181,48.7,0.9999994580301867,Rossi
185,8.3,0.054579075425863266,Rossi
185,19.0,0.06528794308231467,Rossi
185,28.0,0.0720191842593606,Rossi
185,39.0,0.07818846930409928,Rossi
185,48.7,0.11179885531416411,Rossi
196,8.3,2.883773049688898e-05,Rossi
196,19.0,8.019776529077927e-05,Rossi
196,28.0,0.00014724713280922508,Rossi
196,39.0,0.0002616293254357194,Rossi
196,48.7,0.0004881838110567527,Rossi
200,8.3,2.883773049688898e-05,Rossi
200,19.0,8.019776529077927e-05,Rossi
200,28.0,0.03120102324785856,Rossi
200,39.0,0.37102083370666716,Rossi
200,48.7,0.4242072507136505,Rossi
204,8.3,2.883773049688898e-05,Rossi
204,19.0,0.005671699107792416,Rossi
204,28.0,0.845908004636644,Rossi
204,39.0,0.9928270764413532,Rossi
204,48.7,0.9998682827570561,Rossi
210,8.3,2.883773049688898e-05,Rossi
210,19.0,0.13191309613997215,Rossi
210,28.0,0.9536786885580996,Rossi
210,39.0,0.9993183287078286,Rossi
210,48.7,0.9999959582942655,Rossi
211,8.3,0.0030098611023277044,Rossi
211,19.0,0.00831634542657489,Rossi
211,28.0,0.009627379672113356,Rossi
211,39.0,0.01105607557536703,Rossi
211,48.7,0.024228993686765565,Rossi
212,8.3,0.02745070308446884,Rossi
212,19.0,0.033401363388926075,Rossi
212,28.0,0.035332227396351,Rossi
212,39.0,0.037175767478526356,Rossi
212,48.7,0.039425505139454975,Rossi
226,8.3,0.015633568167686462,Rossi
226,19.0,0.7079312034957148,Rossi
226,28.0,0.9627526814915289,Rossi
226,39.0,0.9983180378081409,Rossi
226,48.7,0.9999733185302219,Rossi
230,8.3,2.883773049688898e-05,Rossi
230,19.0,0.050824418089861934,Rossi
230,28.0,0.07458656153854859,Rossi
230,39.0,0.08386423048435832,Rossi
230,48.7,0.08925428710976446,Rossi
232,8.3,2.883773049688898e-05,Rossi
232,19.0,8.019776529077927e-05,Rossi
232,28.0,0.02324930057307406,Rossi
232,39.0,0.03288169497713522,Rossi
232,48.7,0.04084997644346311,Rossi
239,8.3,2.883773049688898e-05,Rossi
239,19.0,0.06368167815385328,Rossi
239,28.0,0.07695368572326078,Rossi
239,39.0,0.09787173446288522,Rossi
239,48.7,0.12171534713245691,Rossi
247,8.3,0.09060321748256683,Rossi
247,19.0,0.09168043306404305,Rossi
247,28.0,0.09267624999836432,Rossi
247,39.0,0.09390748566096463,Rossi
247,48.7,0.09596601146427952,Rossi
251,8.3,0.03259451314806938,Rossi
251,19.0,0.061480292389626046,Rossi
251,28.0,0.08321610582877625,Rossi
251,39.0,0.09586282334036589,Rossi
251,48.7,0.10819544348611809,Rossi
262,8.3,0.022562742233276367,Rossi
262,19.0,0.02630630832751324,Rossi
262,28.0,0.08320935561262988,Rossi
262,39.0,0.08829569931568981,Rossi
262,48.7,0.11818327420702102,Rossi
273,8.3,2.883773049688898e-05,Rossi
273,19.0,8.019776529077927e-05,Rossi
273,28.0,0.00014724713280922508,Rossi
273,39.0,0.13131435599364605,Rossi
273,48.7,0.9323468439612476,Rossi
275,8.3,2.883773049688898e-05,Rossi
275,19.0,8.019776529077927e-05,Rossi
275,28.0,0.00014724713280922508,Rossi
275,39.0,0.0002616293254357194,Rossi
275,48.7,0.0004881838110567527,Rossi
276,8.3,2.883773049688898e-05,Rossi
276,19.0,8.019776529077927e-05,Rossi
276,28.0,0.00014724713280922508,Rossi
276,39.0,0.0002616293254357194,Rossi
276,48.7,0.1137202092978975,Rossi
278,8.3,0.07099153846502304,Rossi
278,19.0,0.07691950375328982,Rossi
278,28.0,0.08028931718580434,Rossi
278,39.0,0.11805653057838406,Rossi
278,48.7,0.12410492235915671,Rossi
281,8.3,0.014154583215713501,Rossi
281,19.0,0.09287817697803646,Rossi
281,28.0,0.12668046902337227,Rossi
281,39.0,0.15053469430956135,Rossi
281,48.7,0.16835052124605498,Rossi
285,8.3,2.883773049688898e-05,Rossi
285,19.0,0.1384026180111534,Rossi
285,28.0,0.15386279140426073,Rossi
285,39.0,0.1921211590733256,Rossi
285,48.7,0.9188640443671108,Rossi
286,8.3,0.008677068166434765,Rossi
286,19.0,0.01489645540647766,Rossi
286,28.0,0.029119730431543034,Rossi
286,39.0,0.8881320983034817,Rossi
286,48.7,0.997687290766005,Rossi
287,8.3,0.03776555880904198,Rossi
287,19.0,0.04015852392047026,Rossi
287,28.0,0.04129597545901176,Rossi
287,39.0,0.043799129432607,Rossi
287,48.7,0.28901407601783224,Rossi
288,8.3,0.020453177392482758,Rossi
288,19.0,0.025583492020788468,Rossi
288,28.0,0.03342236339483651,Rossi
288,39.0,0.037963352252917915,Rossi
288,48.7,0.042091327267614775,Rossi
297,8.3,2.883773049688898e-05,Rossi
297,19.0,0.34377968308876583,Rossi
297,28.0,0.4155973823359429,Rossi
297,39.0,0.4511816709711459,Rossi
297,48.7,0.4859157655531521,Rossi
298,8.3,0.0068412842229008675,Rossi
298,19.0,0.021926497227840014,Rossi
298,28.0,0.02787152192002973,Rossi
298,39.0,0.03370245449517739,Rossi
298,48.7,0.049688925422162744,Rossi
300,8.3,0.014297911897301674,Rossi
300,19.0,0.02180890838168792,Rossi
300,28.0,0.029395545687899927,Rossi
300,39.0,0.03829755640442534,Rossi
300,48.7,0.22888702058615562,Rossi
305,8.3,0.0032428817357867956,Rossi
305,19.0,0.005448030449441754,Rossi
305,28.0,0.006420757499654539,Rossi
305,39.0,0.010052237241120365,Rossi
305,48.7,0.011869918600711737,Rossi
311,8.3,0.010903915390372276,Rossi
311,19.0,0.017699591509965917,Rossi
311,28.0,0.02174268935720769,Rossi
311,39.0,0.02543332970979384,Rossi
311,48.7,0.029318206676899994,Rossi
319,8.3,0.012086840346455574,Rossi
319,19.0,0.013631223281406424,Rossi
319,28.0,0.014851104806277604,Rossi
319,39.0,0.016691183364446305,Rossi
319,48.7,0.018656427653523044,Rossi
323,8.3,2.883773049688898e-05,Rossi
323,19.0,8.019776529077927e-05,Rossi
323,28.0,0.00014724713280922508,Rossi
323,39.0,0.0002616293254357194,Rossi
323,48.7,0.0004881838110567527,Rossi
326,8.3,0.00582174863666296,Rossi
326,19.0,0.013900522529255666,Rossi
326,28.0,0.014560261566320176,Rossi
326,39.0,0.015541158313581493,Rossi
326,48.7,0.01723820384954733,Rossi
334,8.3,0.2935590445995331,Rossi
334,19.0,0.2994344398444848,Rossi
334,28.0,0.3029001332317256,Rossi
334,39.0,0.3057489477474261,Rossi
334,48.7,0.30957271542605536,Rossi
335,8.3,2.883773049688898e-05,Rossi
335,19.0,8.019776529077927e-05,Rossi
335,28.0,0.00014724713280922508,Rossi
335,39.0,0.007316410778568261,Rossi
335,48.7,0.31243718798858977,Rossi
336,8.3,2.883773049688898e-05,Rossi
336,19.0,8.019776529077927e-05,Rossi
336,28.0,0.008343308313992992,Rossi
336,39.0,0.010092944828811512,Rossi
336,48.7,0.08585637510062816,Rossi
343,8.3,0.10266821086406708,Rossi
343,19.0,0.16226381030983228,Rossi
343,28.0,0.16367853388266562,Rossi
343,39.0,0.21890496165264672,Rossi
343,48.7,0.6231882073174562,Rossi
347,8.3,2.883773049688898e-05,Rossi
347,19.0,0.003001417248428506,Rossi
347,28.0,0.004719177872897884,Rossi
347,39.0,0.007390133824979661,Rossi
347,48.7,0.016144262391814213,Rossi
353,8.3,2.883773049688898e-05,Rossi
353,19.0,0.002047754136150104,Rossi
353,28.0,0.003716602419685411,Rossi
353,39.0,0.005165214845294308,Rossi
353,48.7,0.007950341236291902,Rossi
356,8.3,2.883773049688898e-05,Rossi
356,19.0,8.019776529077927e-05,Rossi
356,28.0,0.00014724713280922508,Rossi
356,39.0,0.0002616293254357194,Rossi
356,48.7,0.0004881838110567527,Rossi
357,8.3,2.883773049688898e-05,Rossi
357,19.0,0.05174765623670119,Rossi
357,28.0,0.7661604896615992,Rossi
357,39.0,0.9757296194945297,Rossi
357,48.7,0.9987940349737287,Rossi
362,8.3,2.883773049688898e-05,Rossi
362,19.0,8.019776529077927e-05,Rossi
362,28.0,0.00014724713280922508,Rossi
362,39.0,0.2887320442770942,Rossi
362,48.7,0.953070146504248,Rossi
368,8.3,2.883773049688898e-05,Rossi
368,19.0,0.2900688938215472,Rossi
368,28.0,0.3524608980373837,Rossi
368,39.0,0.3899858211391477,Rossi
368,48.7,0.4346350154065227,Rossi
370,8.3,0.045579731464385986,Rossi
370,19.0,0.43706073916203536,Rossi
370,28.0,0.5158785273513895,Rossi
370,39.0,0.5724145421331435,Rossi
370,48.7,0.5787131677958868,Rossi
374,8.3,2.883773049688898e-05,Rossi
374,19.0,0.06474639502089496,Rossi
374,28.0,0.0795901303223715,Rossi
374,39.0,0.08629435299945387,Rossi
374,48.7,0.6837422108436793,Rossi
375,8.3,0.0938413143157959,Rossi
375,19.0,0.10568124811780844,Rossi
375,28.0,0.1292433546751347,Rossi
375,39.0,0.1324452834255846,Rossi
375,48.7,0.13530148678913567,Rossi
379,8.3,0.08176660537719727,Rossi
379,19.0,0.11982458607702107,Rossi
379,28.0,0.1612363959778711,Rossi
379,39.0,0.2259455287295995,Rossi
379,48.7,0.2611458739198178,Rossi
380,8.3,2.883773049688898e-05,Rossi
380,19.0,8.019776529077927e-05,Rossi
380,28.0,0.00014724713280922508,Rossi
380,39.0,0.0002616293254357194,Rossi
380,48.7,0.0004881838110567527,Rossi
382,8.3,0.026031464338302612,Rossi
382,19.0,0.05925776749585021,Rossi
382,28.0,0.06813163597938476,Rossi
382,39.0,0.07559190589262044,Rossi
382,48.7,0.08106486963647253,Rossi
383,8.3,2.883773049688898e-05,Rossi
383,19.0,0.05422882546250973,Rossi
383,28.0,0.1156809284921213,Rossi
383,39.0,0.1251233612355256,Rossi
383,48.7,0.14029543873330885,Rossi
392,8.3,2.883773049688898e-05,Rossi
392,19.0,0.015931723492012995,Rossi
392,28.0,0.0201141403693903,Rossi
392,39.0,0.02397649564031934,Rossi
392,48.7,0.02819492634423948,Rossi
393,8.3,0.0015529657248407602,Rossi
393,19.0,0.002922015223459251,Rossi
393,28.0,0.9755998659194848,Rossi
393,39.0,0.995538034000535,Rossi
393,48.7,0.9996373827636442,Rossi
394,8.3,2.883773049688898e-05,Rossi
394,19.0,8.019776529077927e-05,Rossi
394,28.0,0.011698927829044026,Rossi
394,39.0,0.02287884772519666,Rossi
394,48.7,0.03314590162568776,Rossi
395,8.3,0.11768705397844315,Rossi
395,19.0,0.12978005128962833,Rossi
395,28.0,0.1378760550049729,Rossi
395,39.0,0.16119918597082106,Rossi
395,48.7,0.1689167543694161,Rossi
400,8.3,2.883773049688898e-05,Rossi
400,19.0,0.08414633531561588,Rossi
400,28.0,0.09390283173100256,Rossi
400,39.0,0.12205143412375774,Rossi
400,48.7,0.13308327811262288,Rossi
401,8.3,2.883773049688898e-05,Rossi
401,19.0,8.019776529077927e-05,Rossi
401,28.0,0.00014724713280922508,Rossi
401,39.0,0.0002616293254357194,Rossi
401,48.7,0.0004881838110567527,Rossi
404,8.3,0.028371820226311684,Rossi
404,19.0,0.029267198869505906,Rossi
404,28.0,0.029777798605207795,Rossi
404,39.0,0.030337044305455807,Rossi
404,48.7,0.03117042719626073,Rossi
405,8.3,0.001389924087561667,Rossi
405,19.0,0.002962757977365449,Rossi
405,28.0,0.005309718642224404,Rossi
405,39.0,0.008155088565363289,Rossi
405,48.7,0.015546225329423846,Rossi
415,8.3,2.883773049688898e-05,Rossi
415,19.0,8.019776529077927e-05,Rossi
415,28.0,0.00014724713280922508,Rossi
415,39.0,0.0002616293254357194,Rossi
415,48.7,0.0004881838110567527,Rossi
419,8.3,2.883773049688898e-05,Rossi
419,19.0,8.019776529077927e-05,Rossi
419,28.0,0.00014724713280922508,Rossi
419,39.0,0.9833260892179345,Rossi
419,48.7,0.9998381696394458,Rossi
421,8.3,0.001197419362142682,Rossi
421,19.0,0.0021216540076937074,Rossi
421,28.0,0.0027775643227336833,Rossi
421,39.0,0.003695203089689847,Rossi
421,48.7,0.004671434733079849,Rossi
424,8.3,2.883773049688898e-05,Rossi
424,19.0,8.019776529077927e-05,Rossi
424,28.0,0.0054024740567375495,Rossi
424,39.0,0.010174789402060513,Rossi
424,48.7,0.1271182385163202,Rossi
425,8.3,2.883773049688898e-05,Rossi
425,19.0,0.30414263470268543,Rossi
425,28.0,0.9809550642032766,Rossi
425,39.0,0.9998777221206336,Rossi
425,48.7,0.999999534654734,Rossi
427,8.3,0.005946916528046131,Rossi
427,19.0,0.04666780689027061,Rossi
427,28.0,0.8412087336981999,Rossi
427,39.0,0.9888660238296877,Rossi
427,48.7,0.9996422108943102,Rossi
428,8.3,2.883773049688898e-05,Rossi
428,19.0,0.03697931403252486,Rossi
428,28.0,0.04228563204967417,Rossi
428,39.0,0.04497621180044631,Rossi
428,48.7,0.05922134035757298,Rossi
429,8.3,0.006820561829954386,Rossi
429,19.0,0.01244055036292524,Rossi
429,28.0,0.01683805938398175,Rossi
429,39.0,0.031096479148022493,Rossi
429,48.7,0.03844676175042694,Rossi
1,2.449,0.0020081696566194296,aids
1,5.4399999999999995,0.0030335745687538607,aids
1,8.600000000000001,0.0596372903864163,aids
1,11.124,0.1110872253371401,aids
1,14.751000000000001,0.3405358017967789,aids
4,2.449,0.01356837060302496,aids
4,5.4399999999999995,0.0534063457434073,aids
4,8.600000000000001,0.11155601686581362,aids
4,11.124,0.19314716334231818,aids
4,14.751000000000001,0.7630171907372183,aids
6,2.449,0.07936733961105347,aids
6,5.4399999999999995,0.6554586642026337,aids
6,8.600000000000001,0.8783418786902575,aids
6,11.124,0.9876427555474949,aids
6,14.751000000000001,0.99734102289295,aids
10,2.449,0.0025479551404714584,aids
10,5.4399999999999995,0.008405696771537685,aids
10,8.600000000000001,0.02296286172575468,aids
10,11.124,0.03233829486537265,aids
10,14.751000000000001,0.3638990094765684,aids
12,2.449,0.0014523387653753161,aids
12,5.4399999999999995,0.006890065734837858,aids
12,8.600000000000001,0.016656780440393315,aids
12,11.124,0.029359167753849835,aids
12,14.751000000000001,0.10019591527586302,aids
16,2.449,0.13957053422927856,aids
16,5.4399999999999995,0.31128344265367325,aids
16,8.600000000000001,0.4502164158908305,aids
16,11.124,0.7710772836899749,aids
16,14.751000000000001,0.9390948700409792,aids
17,2.449,0.001792735536582768,aids
17,5.4399999999999995,0.0065228023574983585,aids
17,8.600000000000001,0.03164766236384231,aids
17,11.124,0.058088096815736234,aids
17,14.751000000000001,0.1232752093336773,aids
18,2.449,0.09799615293741226,aids
18,5.4399999999999995,0.41305340587865147,aids
18,8.600000000000001,0.4779920381854943,aids
18,11.124,0.54833977176323,aids
18,14.751000000000001,0.8482472399758917,aids
19,2.449,0.0020081696566194296,aids
19,5.4399999999999995,0.06785684029425398,aids
19,8.600000000000001,0.4782012891268802,aids
19,11.124,0.7980101114898916,aids
19,14.751000000000001,0.9578667544071153,aids
20,2.449,0.007528501097112894,aids
20,5.4399999999999995,0.013193106158518875,aids
20,8.600000000000001,0.01969354744384677,aids
20,11.124,0.02814277243905894,aids
20,14.751000000000001,0.04428734328491446,aids
23,2.449,0.0020081696566194296,aids
23,5.4399999999999995,0.0030335745687538607,aids
23,8.600000000000001,0.006723764677533994,aids
23,11.124,0.011605963380166506,aids
23,14.751000000000001,0.13270421405149835,aids
25,2.449,0.0020081696566194296,aids
25,5.4399999999999995,0.20518302661658017,aids
25,8.600000000000001,0.5747214967550202,aids
25,11.124,0.8289712692927347,aids
25,14.751000000000001,0.9519726782147457,aids
26,2.449,0.011434221640229225,aids
26,5.4399999999999995,0.029246560568606972,aids
26,8.600000000000001,0.0573794201092761,aids
26,11.124,0.08592430430545284,aids
26,14.751000000000001,0.1362344806631065,aids
30,2.449,0.0020081696566194296,aids
30,5.4399999999999995,0.0030335745687538607,aids
30,8.600000000000001,0.019317943425918194,aids
30,11.124,0.04719569284952563,aids
30,14.751000000000001,0.09278333052608456,aids
31,2.449,0.11404505372047424,aids
31,5.4399999999999995,0.1478571441064349,aids
31,8.600000000000001,0.1788550032633156,aids
31,11.124,0.20534642010099746,aids
31,14.751000000000001,0.23246204653926916,aids
32,2.449,0.0020081696566194296,aids
32,5.4399999999999995,0.0030335745687538607,aids
32,8.600000000000001,0.7478527466442413,aids
32,11.124,0.9497146668297423,aids
32,14.751000000000001,0.9928312686920587,aids
34,2.449,0.0020081696566194296,aids
34,5.4399999999999995,0.0030335745687538607,aids
34,8.600000000000001,0.7361074484442443,aids
34,11.124,0.9298782169459134,aids
34,14.751000000000001,0.9741273554074847,aids
40,2.449,0.004331565462052822,aids
40,5.4399999999999995,0.010626664597458313,aids
40,8.600000000000001,0.02106148471421021,aids
40,11.124,0.03780313742122665,aids
40,14.751000000000001,0.05987957576235403,aids
43,2.449,0.0020081696566194296,aids
43,5.4399999999999995,0.0030335745687538607,aids
43,8.600000000000001,0.006723764677533994,aids
43,11.124,0.011605963380166506,aids
43,14.751000000000001,0.0332019101959562,aids
46,2.449,0.045417241752147675,aids
46,5.4399999999999995,0.14859599954433045,aids
46,8.600000000000001,0.19563695248724644,aids
46,11.124,0.5144891770649538,aids
46,14.751000000000001,0.7667523695233449,aids
47,2.449,0.03980756178498268,aids
47,5.4399999999999995,0.06654588092331293,aids
47,8.600000000000001,0.10796838260757902,aids
47,11.124,0.39716322908318047,aids
47,14.751000000000001,0.8380399633666342,aids
56,2.449,0.009984015487134457,aids
56,5.4399999999999995,0.030868712685929722,aids
56,8.600000000000001,0.0913569626068167,aids
56,11.124,0.12344371760576522,aids
56,14.751000000000001,0.7153605467597834,aids
57,2.449,0.09916260838508606,aids
57,5.4399999999999995,0.33829805617864395,aids
57,8.600000000000001,0.4926950488793136,aids
57,11.124,0.5866022546605909,aids
57,14.751000000000001,0.8305863543017113,aids
58,2.449,0.027847060933709145,aids
58,5.4399999999999995,0.08602693025323027,aids
58,8.600000000000001,0.13541349618011833,aids
58,11.124,0.2040810887788328,aids
58,14.751000000000001,0.31056792299267655,aids
61,2.449,0.004052674863487482,aids
61,5.4399999999999995,0.015980904250939565,aids
61,8.600000000000001,0.027383533093123247,aids
61,11.124,0.05510800471052757,aids
61,14.751000000000001,0.08184988643109092,aids
64,2.449,0.09809714555740356,aids
64,5.4399999999999995,0.2208734007819242,aids
64,8.600000000000001,0.3430074344580999,aids
64,11.124,0.5299864153385443,aids
64,14.751000000000001,0.7414857151899616,aids
67,2.449,0.0020081696566194296,aids
67,5.4399999999999995,0.0030335745687538607,aids
67,8.600000000000001,0.19308937343537136,aids
67,11.124,0.37150758342320456,aids
67,14.751000000000001,0.8136387201849327,aids
71,2.449,0.38022997975349426,aids
71,5.4399999999999995,0.7189415161919044,aids
71,8.600000000000001,0.9168934818588801,aids
71,11.124,0.9733052441077783,aids
71,14.751000000000001,0.9911649435337979,aids
73,2.449,0.4729336202144623,aids
73,5.4399999999999995,0.8475345744064047,aids
73,8.600000000000001,0.966799615622244,aids
73,11.124,0.9945087623471578,aids
73,14.751000000000001,0.9993057904196261,aids
74,2.449,0.023027274757623672,aids
74,5.4399999999999995,0.07366629807314184,aids
74,8.600000000000001,0.29322944654181027,aids
74,11.124,0.5067230531365927,aids
74,14.751000000000001,0.7350577974481468,aids
76,2.449,0.016201479360461235,aids
76,5.4399999999999995,0.029478725556304597,aids
76,8.600000000000001,0.053847631496834136,aids
76,11.124,0.0915671254951852,aids
76,14.751000000000001,0.17262950216243567,aids
77,2.449,0.05640488490462303,aids
77,5.4399999999999995,0.21193773728220622,aids
77,8.600000000000001,0.409750538137859,aids
77,11.124,0.8418660886029082,aids
77,14.751000000000001,0.9516522512226427,aids
78,2.449,0.0426579974591732,aids
78,5.4399999999999995,0.129479352568995,aids
78,8.600000000000001,0.14155295580869343,aids
78,11.124,0.15395398555874273,aids
78,14.751000000000001,0.1752819771542118,aids
79,2.449,0.0024711007717996836,aids
79,5.4399999999999995,0.00594644963699309,aids
79,8.600000000000001,0.0627304425173425,aids
79,11.124,0.0986008416986256,aids
79,14.751000000000001,0.18632049272743822,aids
80,2.449,0.0014565776800736785,aids
80,5.4399999999999995,0.00376453970917201,aids
80,8.600000000000001,0.010660790615691362,aids
80,11.124,0.0191336657660629,aids
80,14.751000000000001,0.02851449617248225,aids
83,2.449,0.005360836628824472,aids
83,5.4399999999999995,0.020131784849125256,aids
83,8.600000000000001,0.11279845827926649,aids
83,11.124,0.3090891267624222,aids
83,14.751000000000001,0.7030991134424541,aids
85,2.449,0.026190778240561485,aids
85,5.4399999999999995,0.05512757340874963,aids
85,8.600000000000001,0.30019229117734536,aids
85,11.124,0.40076552739250537,aids
85,14.751000000000001,0.46276417367134703,aids
87,2.449,0.05322502553462982,aids
87,5.4399999999999995,0.244232470520797,aids
87,8.600000000000001,0.7511600888577175,aids
87,11.124,0.7874139448434366,aids
87,14.751000000000001,0.8731175805095374,aids
91,2.449,0.0045477598905563354,aids
91,5.4399999999999995,0.016295109145043285,aids
91,8.600000000000001,0.1923074018934261,aids
91,11.124,0.28018173999868545,aids
91,14.751000000000001,0.42798400717445817,aids
94,2.449,0.02915242873132229,aids
94,5.4399999999999995,0.062279401562534864,aids
94,8.600000000000001,0.563018492995911,aids
94,11.124,0.8060668638559434,aids
94,14.751000000000001,0.8799745275320543,aids
95,2.449,0.0014405474066734314,aids
95,5.4399999999999995,0.0037663872417443844,aids
95,8.600000000000001,0.016154842082973686,aids
95,11.124,0.027770025497035555,aids
95,14.751000000000001,0.4879035051725019,aids
102,2.449,0.09707523882389069,aids
102,5.4399999999999995,0.41304241732780156,aids
102,8.600000000000001,0.7337821458203647,aids
102,11.124,0.9285897611924417,aids
102,14.751000000000001,0.9817998769198771,aids
105,2.449,0.0456383191049099,aids
105,5.4399999999999995,0.1880314638031001,aids
105,8.600000000000001,0.2918484740708581,aids
105,11.124,0.40428094962395233,aids
105,14.751000000000001,0.7837261612246559,aids
111,2.449,0.08796659857034683,aids
111,5.4399999999999995,0.2241913195789712,aids
111,8.600000000000001,0.2783882881299313,aids
111,11.124,0.32450691201571746,aids
111,14.751000000000001,0.4157785143523999,aids
114,2.449,0.10172314941883087,aids
114,5.4399999999999995,0.3669096459799026,aids
